Pontiac ,IL,"11,258"
Niles ,MI,"11,258"
Roma ,TX,"11,257"
North St. Paul ,MN,"11,247"
Festus ,MO,"11,246"
Baraboo ,WI,"11,244"
Canyon Lake ,CA,"11,243"
Bardstown ,KY,"11,242"
Lyndon ,KY,"11,242"
Woodinville ,WA,"11,240"
Alexandria ,MN,"11,237"
Fulton ,NY,"11,219"
Chamblee ,GA,"11,202"
Munhall,PA,"11,199"
Lakeway ,TX,"11,193"
Cambridge ,OH,"11,192"
River Forest,IL,"11,176"
Bellmawr,NJ,"11,176"
Kings Mountain ,NC,"11,175"
Port Washington ,WI,"11,174"
Shiloh,IL,"11,173"
Falls Church ,VA,"11,169"
Canandaigua ,NY,"11,168"
Portland ,TN,"11,154"
Dobbs Ferry,NY,"11,134"
Glen Rock,NJ,"11,131"
Arkadelphia ,AR,"11,130"
Scotts Valley ,CA,"11,128"
Little Chute,WI,"11,121"
Ogdensburg ,NY,"11,119"
Lighthouse Point ,FL,"11,118"
Beachwood ,OH,"11,108"
Lancaster,NY,"11,108"
Cedarburg ,WI,"11,101"
Fredericksburg ,TX,"11,098"
Bluefield ,WV,"11,093"
Suffern,NY,"11,088"
Fox Lake,IL,"11,087"
Magnolia ,AR,"11,081"
Chino Valley,AZ,"11,078"
Glenn Heights ,TX,"11,078"
Mexico ,MO,"11,074"
Arkansas City ,KS,"11,070"
Oskaloosa ,IA,"11,069"
Parsons ,KS,"11,065"
Kingsburg ,CA,"11,064"
Port Royal,SC,"11,064"
Fredonia,NY,"11,064"
Vidor ,TX,"11,063"
Crestwood,IL,"11,051"
Guthrie ,OK,"11,043"
Plymouth ,IN,"11,038"
Worthington ,MN,"11,036"
Huron ,SD,"11,033"
Campton Hills,IL,"11,031"
Tarrytown,NY,"11,031"
Pompton Lakes,NJ,"11,031"
Haverstraw,NY,"11,029"
Fairburn ,GA,"11,024"
Bolivar ,MO,"11,013"
Blackfoot ,ID,"11,012"
Campbellsville ,KY,"11,010"
Lewisburg ,TN,"11,003"
Rochester ,MI,"11,002"
St. Albans ,WV,"10,996"
Artesia ,NM,"10,994"
Ontario ,OR,"10,991"
Spencer ,IA,"10,986"
Cedar Lake,IN,"10,981"
Wood River ,IL,"10,973"
Healdsburg ,CA,"10,971"
St. Peter ,MN,"10,971"
South Lyon ,MI,"10,959"
Grosse Pointe Park ,MI,"10,956"
Lake Grove,NY,"10,948"
Burlington ,WI,"10,930"
Vernon ,TX,"10,924"
Sturgis ,MI,"10,916"
Newberry ,SC,"10,907"
Fort Madison ,IA,"10,897"
Signal Hill ,CA,"10,882"
Suamico,WI,"10,881"
Sedro-Woolley ,WA,"10,871"
Trenton ,OH,"10,866"
Lincolnton ,NC,"10,859"
West Richland ,WA,"10,857"
Ridgefield,NJ,"10,851"
Camp Verde,AZ,"10,849"
Hillsborough,CA,"10,844"
Beachwood,NJ,"10,835"
Sierra Madre ,CA,"10,834"
Wabash ,IN,"10,815"
Benton Harbor ,MI,"10,814"
Merriam ,KS,"10,814"
Palatka ,FL,"10,813"
Indianola ,MS,"10,805"
Marinette ,WI,"10,800"
Manville,NJ,"10,800"
Maryville ,MO,"10,800"
Lawrenceburg ,TN,"10,778"
El Campo ,TX,"10,773"
Clute ,TX,"10,765"
Vermilion ,OH,"10,754"
Calera ,AL,"10,742"
Norcross ,GA,"10,737"
Galion ,OH,"10,737"
Struthers ,OH,"10,734"
Greensburg ,IN,"10,730"
Oneida ,NY,"10,723"
Sebring ,FL,"10,714"
Town and Country ,MO,"10,710"
South Miami ,FL,"10,707"
Kennett ,MO,"10,707"
Guymon ,OK,"10,702"
Westwood,NJ,"10,699"
Lansing ,KS,"10,691"
Enumclaw ,WA,"10,684"
Chatham,IL,"10,676"
River Edge,NJ,"10,674"
Webster ,TX,"10,665"
Bonham ,TX,"10,660"
Sweetwater ,TX,"10,657"
Orange Cove ,CA,"10,641"
Lansdowne,PA,"10,638"
Lincoln Park,NJ,"10,635"
Aliquippa ,PA,"10,631"
Mebane ,NC,"10,624"
Totowa,NJ,"10,621"
Grand Haven ,MI,"10,608"
Oil City ,PA,"10,598"
Dallas ,GA,"10,584"
Petal ,MS,"10,575"
Richmond Hill ,GA,"10,571"
Lindsay ,CA,"10,571"
Union City ,TN,"10,569"
Loganville ,GA,"10,562"
Keansburg,NJ,"10,550"
Superior,CO,"10,549"
Fort Morgan ,CO,"10,539"
Massena,NY,"10,539"
Anderson ,CA,"10,538"
Vienna ,WV,"10,536"
Jennings ,LA,"10,529"
Guttenberg,NJ,"10,528"
Reading ,OH,"10,523"
Minooka,IL,"10,514"
Coldwater ,MI,"10,514"
Vermillion ,SD,"10,495"
Bedford Heights ,OH,"10,485"
Piedmont ,CA,"10,481"
Monroe ,WI,"10,481"
Santa Fe ,TX,"10,479"
Little Ferry,NJ,"10,477"
Waupun ,WI,"10,469"
East Grand Rapids ,MI,"10,467"
Lindon ,UT,"10,466"
Alpena ,MI,"10,465"
Jesup ,GA,"10,459"
Montgomery ,OH,"10,458"
Kendallville ,IN,"10,452"
Woodbury ,NJ,"10,450"
East Rockaway,NY,"10,438"
Macedonia ,OH,"10,435"
Worth,IL,"10,426"
Steger,IL,"10,421"
Burkburnett ,TX,"10,418"
North Branch ,MN,"10,417"
Brooklyn ,OH,"10,410"
Snyder ,TX,"10,406"
Atchison ,KS,"10,402"
Wyomissing,PA,"10,399"
Mount Kisco,NY,"10,393"
East Stroudsburg,PA,"10,390"
Keokuk ,IA,"10,387"
Cheney ,WA,"10,385"
Springdale ,OH,"10,384"
Hope ,AR,"10,378"
Barrington,IL,"10,374"
Bound Brook,NJ,"10,365"
Haysville ,KS,"10,364"
Lumberton ,TX,"10,354"
Grain Valley ,MO,"10,352"
Andover ,KS,"10,351"
Mendota ,CA,"10,339"
Morro Bay ,CA,"10,333"
Silver City,NM,"10,329"
Robinson ,TX,"10,327"
Brownsville ,TN,"10,316"
Coffeyville ,KS,"10,312"
Denham Springs ,LA,"10,308"
Davidson,NC,"10,305"
Platteville ,WI,"10,297"
Boerne ,TX,"10,283"
Corning ,NY,"10,281"
Leon Valley ,TX,"10,269"
Doraville ,GA,"10,268"
Coolidge ,AZ,"10,261"
Tarboro,NC,"10,257"
Big Rapids ,MI,"10,257"
Wasilla ,AK,"10,256"
Celina ,OH,"10,255"
Sauk Village,IL,"10,254"
Pleasant Grove ,AL,"10,254"
West Haverstraw,NY,"10,252"
Lyons,IL,"10,250"
Gulf Shores ,AL,"10,248"
Cadillac ,MI,"10,245"
Bellefontaine Neighbors ,MO,"10,241"
Tomball ,TX,"10,234"
Newman ,CA,"10,226"
Summit,IL,"10,223"
Fairmont ,MN,"10,221"
Berwick,PA,"10,216"
Sleepy Hollow,NY,"10,212"
Van Wert ,OH,"10,211"
Martin ,TN,"10,208"
Pella ,IA,"10,208"
Galena Park ,TX,"10,207"
Nanticoke ,PA,"10,199"
Shasta Lake ,CA,"10,192"
Mayfield ,KY,"10,186"
Weatherford ,OK,"10,185"
Richmond Heights ,OH,"10,174"
Millington ,TN,"10,165"
Cape Canaveral ,FL,"10,147"
Greencastle ,IN,"10,145"
Andrews ,TX,"10,142"
Lexington ,NE,"10,126"
Cedartown ,GA,"10,123"
Washington ,NC,"10,112"
Westwego ,LA,"10,098"
Prineville ,OR,"10,085"
Mount Holly ,NC,"10,081"
Jacksonville ,AL,"10,077"
East Rutherford,NJ,"10,074"
Lantana,FL,"10,071"
Girard ,OH,"10,069"
Farmersville ,CA,"10,056"
Sussex,WI,"10,048"
White House ,TN,"10,048"
Columbia,PA,"10,033"
Riverton ,WY,"10,032"
Fort Mill,SC,"10,032"
Dunn ,NC,"10,029"
Manchester ,TN,"10,012"
Spearfish ,SD,"10,010"
DeRidder ,LA,"10,008"
Placerville ,CA,"9,994"
River Grove,IL,"9,992"
Carroll ,IA,"9,985"
Winfield,IL,"9,984"
Lancaster ,SC,"9,981"
Lawrenceburg ,KY,"9,978"
Lovington ,NM,"9,975"
Paris ,TN,"9,966"
Exeter ,CA,"9,963"
Valley ,AL,"9,962"
Waynesboro,PA,"9,947"
Newport ,OR,"9,943"
Marysville ,MI,"9,943"
Florida City ,FL,"9,935"
Waconia ,MN,"9,934"
Bethalto,IL,"9,933"
Middlesborough ,KY,"9,929"
St. Pete Beach ,FL,"9,927"
Forest Acres ,SC,"9,925"
Jacinto City ,TX,"9,923"
Great Neck,NY,"9,923"
Amityville,NY,"9,920"
Portage ,WI,"9,919"
Glenpool ,OK,"9,914"
Elgin ,TX,"9,909"
Darby,PA,"9,903"
Sonoma ,CA,"9,893"
Newcastle ,WA,"9,885"
Alpine ,UT,"9,885"
Weddington,NC,"9,882"
Waynesville,NC,"9,877"
Winslow ,AZ,"9,867"
Beverly Hills,MI,"9,865"
Jeannette ,PA,"9,859"
Ecorse ,MI,"9,858"
Harvard ,IL,"9,855"
Astoria ,OR,"9,851"
Hillsdale,NJ,"9,848"
Rochelle ,IL,"9,847"
Northampton,PA,"9,841"
Potsdam,NY,"9,841"
Troy ,IL,"9,840"
Farmington ,MI,"9,839"
Heber ,UT,"9,830"
Bel Air,MD,"9,826"
Safford ,AZ,"9,823"
Sunbury ,PA,"9,819"
Waterloo ,IL,"9,813"
Melvindale ,MI,"9,812"
Peru ,IL,"9,810"
Rockport ,TX,"9,810"
Cairo ,GA,"9,809"
Jackson,WY,"9,806"
Fairview ,OR,"9,805"
Orange City ,FL,"9,799"
Big Lake ,MN,"9,795"
The Village ,OK,"9,769"
Watervliet ,NY,"9,765"
Mission ,KS,"9,765"
Harrisonville ,MO,"9,749"
Highland ,IL,"9,748"
Key Biscayne,FL,"9,735"
St. Francis ,WI,"9,733"
Edgewood ,WA,"9,711"
Sumner ,WA,"9,704"
Howell ,MI,"9,694"
Espanola ,NM,"9,691"
Union ,MO,"9,684"
Pleasanton ,TX,"9,681"
Irondale ,AL,"9,677"
Merrill ,WI,"9,670"
Fort Oglethorpe ,GA,"9,663"
Jefferson Hills,PA,"9,660"
Silverton ,OR,"9,649"
Sugar Grove,IL,"9,645"
North Bend ,OR,"9,636"
Bristol,PA,"9,635"
Edgewater,NJ,"9,635"
Clinton ,TN,"9,625"
Capitola ,CA,"9,612"
Arden Hills ,MN,"9,608"
Monmouth ,OR,"9,607"
Laurens ,SC,"9,599"
New Hyde Park,NY,"9,596"
Morrisville,PA,"9,594"
Steamboat Springs ,CO,"9,592"
Storm Lake ,IA,"9,591"
London ,OH,"9,587"
Emeryville ,CA,"9,583"
Harrisburg ,IL,"9,582"
Kinnelon,NJ,"9,582"
Bellmead ,TX,"9,579"
Havre ,MT,"9,575"
Decatur ,IN,"9,574"
Little Canada ,MN,"9,570"
Perry ,IA,"9,569"
Rye Brook,NY,"9,568"
Berlin ,NH,"9,556"
Miami Shores,FL,"9,551"
Cedar Hills ,UT,"9,551"
North College Hill ,OH,"9,549"
Mound ,MN,"9,546"
Palm Beach,FL,"9,535"
Smithfield ,UT,"9,535"
Marathon ,FL,"9,526"
Raymondville ,TX,"9,522"
Brentwood,PA,"9,522"
Waldwick,NJ,"9,522"
LaSalle ,IL,"9,520"
Morehead City,NC,"9,513"
Batesville ,AR,"9,511"
Hackettstown,NJ,"9,511"
Mount Airy ,NC,"9,501"
Louisville ,OH,"9,459"
Wapakoneta ,OH,"9,438"
Waseca ,MN,"9,438"
Warr Acres ,OK,"9,427"
Garden City ,GA,"9,414"
Baker City ,OR,"9,413"
Warren ,PA,"9,403"
Hamburg,NY,"9,400"
Burlington ,NJ,"9,396"
Grandview ,WA,"9,392"
Gonzales ,LA,"9,390"
Harrison ,OH,"9,387"
Berkeley ,MO,"9,387"
Clinton ,MO,"9,381"
Independence ,OR,"9,375"
Belmont ,NC,"9,374"
Oregon,WI,"9,369"
Hermantown ,MN,"9,361"
Lone Tree ,CO,"9,348"
Columbia ,IL,"9,342"
Archdale ,NC,"9,332"
Rainbow City ,AL,"9,324"
Monmouth ,IL,"9,321"
Bluffton ,IN,"9,320"
Groton ,CT,"9,316"
Eureka ,MO,"9,316"
Shelby ,OH,"9,311"
Flossmoor,IL,"9,309"
Johnstown,CO,"9,309"
Cody ,WY,"9,309"
Rock Falls ,IL,"9,307"
Alachua ,FL,"9,306"
Harahan ,LA,"9,306"
Waverly ,IA,"9,298"
Pryor Creek ,OK,"9,293"
Paris ,KY,"9,286"
Cameron ,MO,"9,279"
Shelton ,WA,"9,276"
Monticello ,AR,"9,270"
Red Oak ,TX,"9,255"
Tipp City ,OH,"9,254"
Covington ,TN,"9,253"
Maysville ,KY,"9,246"
Corte Madera,CA,"9,245"
Independence ,KS,"9,245"
Elkhorn ,WI,"9,244"
Craig ,CO,"9,241"
Commerce ,TX,"9,238"
Bernalillo,NM,"9,237"
Damascus ,OR,"9,236"
Grovetown ,GA,"9,224"
Alma ,MI,"9,223"
Fairfield ,IA,"9,218"
Ellisville ,MO,"9,212"
Carbondale ,PA,"9,208"
Pitman,NJ,"9,206"
Oak Grove ,KY,"9,205"
Shepherdsville ,KY,"9,203"
Rifle ,CO,"9,202"
Thomaston ,GA,"9,191"
Fitzgerald ,GA,"9,185"
Highland Park,TX,"9,184"
Grinnell ,IA,"9,167"
Toppenish ,WA,"9,166"
Humboldt ,TN,"9,159"
Jerome ,ID,"9,157"
Covington ,LA,"9,155"
Toccoa ,GA,"9,150"
Wharton ,TX,"9,150"
Taft ,CA,"9,147"
Maywood,NJ,"9,145"
Economy,PA,"9,136"
Port Townsend ,WA,"9,133"
Sheffield ,AL,"9,127"
Le Mars ,IA,"9,127"
Trinidad ,CO,"9,125"
Cottage Grove ,OR,"9,124"
Port Jervis ,NY,"9,111"
Moundsville ,WV,"9,109"
Burley ,ID,"9,105"
Albion ,MI,"9,103"
Royse City ,TX,"9,101"
Coweta ,OK,"9,096"
Newark,NY,"9,096"
Ruidoso,NM,"9,096"
Richmond Heights ,MO,"9,093"
Essex Junction,VT,"9,056"
Beaver Falls ,PA,"9,055"
Glenwood Springs ,CO,"9,053"
Grantsville ,UT,"9,049"
Presque Isle ,ME,"9,045"
Orange Park,FL,"9,043"
Crete,IL,"9,041"
Ingleside ,TX,"9,039"
Glencoe,IL,"9,038"
Brewer ,ME,"9,035"
Lititz,PA,"9,034"
Avon Park ,FL,"9,033"
Elwood ,IN,"9,027"
Delta ,CO,"9,020"
Lapeer ,MI,"9,018"
Bennettsville ,SC,"9,012"
Scott ,LA,"9,010"
Minneola ,FL,"9,006"
West Point ,UT,"9,001"
Hondo ,TX,"8,992"
Socorro ,NM,"8,989"
Charlotte ,MI,"8,984"
Pulaski,VA,"8,983"
Andalusia ,AL,"8,978"
College Place ,WA,"8,978"
Stuttgart ,AR,"8,971"
Stallings,NC,"8,970"
Malvern ,AR,"8,958"
Warrenton,VA,"8,947"
Brownfield ,TX,"8,947"
Hillsboro ,TX,"8,941"
Monett ,MO,"8,939"
Sweet Home ,OR,"8,930"
Russellville ,AL,"8,918"
Park Ridge,NJ,"8,917"
Edgewood ,KY,"8,910"
Sheffield Lake ,OH,"8,905"
Woodbury,NY,"8,904"
North Haledon,NJ,"8,904"
Heath ,OH,"8,903"
Clinton ,SC,"8,892"
Sitka  and,AK,"8,889"
Bath ,ME,"8,885"
Audubon,NJ,"8,883"
Saline ,MI,"8,882"
Lamesa ,TX,"8,880"
Rockingham ,NC,"8,880"
Malverne,NY,"8,880"
La Plata,MD,"8,879"
Franklin ,VA,"8,877"
Waterford ,CA,"8,875"
Grants ,NM,"8,871"
Clinton ,NC,"8,868"
Farmingdale,NY,"8,865"
Park Hills ,MO,"8,851"
Hoquiam ,WA,"8,848"
Anaconda,MT,"8,843"
Chanute ,KS,"8,843"
Middletown,PA,"8,841"
Barre ,VT,"8,837"
Clanton ,AL,"8,836"
DeForest,WI,"8,835"
Sparta ,WI,"8,823"
Sandy ,OR,"8,823"
Norwalk ,IA,"8,821"
Holly Springs ,GA,"8,818"
Napoleon ,OH,"8,817"
Woodway ,TX,"8,814"
Aransas Pass ,TX,"8,810"
Roscoe,IL,"8,807"
Oak Brook,IL,"8,803"
Springfield ,FL,"8,803"
Pewaukee,WI,"8,801"
Snohomish ,WA,"8,801"
Kaufman ,TX,"8,794"
Sturgeon Bay ,WI,"8,792"
Mount Pleasant ,IA,"8,775"
Flat Rock ,MI,"8,771"
Boonville ,MO,"8,770"
Clinton ,OK,"8,768"
Cushing ,OK,"8,767"
Swissvale,PA,"8,765"
Mount Airy,MD,"8,761"
Brandon ,SD,"8,757"
Matawan,NJ,"8,754"
Booneville ,MS,"8,749"
Alamosa ,CO,"8,745"
Grand Rapids ,MN,"8,743"
Sallisaw ,OK,"8,742"
Rawlins ,WY,"8,740"
Willowbrook,IL,"8,739"
Mechanicsburg,PA,"8,721"
Canonsburg,PA,"8,717"
Franklin ,NH,"8,713"
Lake Villa,IL,"8,709"
Chillicothe ,MO,"8,706"
Woods Cross ,UT,"8,705"
Paris ,IL,"8,699"
Burlington ,WA,"8,697"
Vernal ,UT,"8,696"
Florence ,OR,"8,694"
Augusta ,KS,"8,693"
Hartland,WI,"8,692"
Tiburon,CA,"8,676"
Lake Park,FL,"8,668"
Roxboro ,NC,"8,667"
Reedsburg ,WI,"8,666"
Shawano ,WI,"8,666"
Tomah ,WI,"8,664"
Closter,NJ,"8,659"
Milton ,FL,"8,656"
Quakertown,PA,"8,643"
Oxford ,NC,"8,641"
Perkasie,PA,"8,636"
Greenwood ,AR,"8,635"
Maplewood ,MO,"8,626"
Granbury ,TX,"8,620"
Alexandria ,KY,"8,620"
Itasca,IL,"8,617"
Cresskill,NJ,"8,615"
Grosse Pointe Farms ,MI,"8,614"
Tecumseh ,MI,"8,610"
Cortez ,CO,"8,609"
Kirby ,TX,"8,606"
Alcoa ,TN,"8,606"
Smyrna,DE,"8,603"
Des Peres ,MO,"8,603"
Rayne ,LA,"8,601"
Kearney ,MO,"8,599"
Leonia,NJ,"8,597"
Centerton ,AR,"8,593"
Bridge City ,TX,"8,593"
Los Altos Hills,CA,"8,592"
Colonie,NY,"8,591"
Island Lake,IL,"8,588"
Clarendon Hills,IL,"8,582"
Clarksville ,AR,"8,579"
Pismo Beach ,CA,"8,573"
Siler City,NC,"8,564"
Manteno,IL,"8,562"
Madeira ,OH,"8,558"
Lock Haven ,PA,"8,541"
Willoughby Hills ,OH,"8,540"
Gonzales ,CA,"8,537"
Highland Heights ,OH,"8,533"
Lewistown,PA,"8,528"
Fallon ,NV,"8,525"
Old Forge,PA,"8,524"
Yorktown,IN,"8,523"
Lynwood,IL,"8,519"
Haledon,NJ,"8,517"
Washington Terrace ,UT,"8,515"
Milford ,DE,"8,511"
Hornell ,NY,"8,508"
Delavan ,WI,"8,505"
Georgetown ,SC,"8,501"
Margate City ,NJ,"8,501"
Glenwood,IL,"8,489"
Holmen,WI,"8,487"
Plymouth ,MI,"8,487"
Virginia ,MN,"8,480"
Graham ,TX,"8,479"
Thief River Falls ,MN,"8,472"
Westlake Village ,CA,"8,469"
Boonton,NJ,"8,469"
Connellsville ,PA,"8,468"
North Logan ,UT,"8,466"
St. Joseph ,MI,"8,458"
Upper Saddle River,NJ,"8,454"
River Rouge ,MI,"8,449"
Princeton ,IN,"8,447"
Oakwood ,OH,"8,439"
Johnstown ,NY,"8,438"
Wynne ,AR,"8,437"
Campbell ,OH,"8,436"
Guntersville ,AL,"8,422"
Dormont,PA,"8,420"
Grimes ,IA,"8,419"
Pleasant Hill ,IA,"8,414"
Runnemede,NJ,"8,410"
Conshohocken,PA,"8,409"
Olney ,IL,"8,407"
Southside ,AL,"8,407"
Lowell,IN,"8,405"
Santaquin ,UT,"8,400"
Bradford ,PA,"8,391"
Absecon ,NJ,"8,389"
Orrville ,OH,"8,387"
Cheviot ,OH,"8,385"
Oberlin ,OH,"8,381"
Bastrop ,TX,"8,378"
Jerseyville ,IL,"8,373"
Lake Geneva ,WI,"8,371"
Collingdale,PA,"8,365"
West Haven ,UT,"8,357"
Wyoming ,OH,"8,355"
Boaz ,AL,"8,349"
Liberty ,TX,"8,347"
Latrobe ,PA,"8,347"
Brockport,NY,"8,342"
Hillside,IL,"8,341"
St. Anthony ,MN,"8,341"
Airmont,NY,"8,339"
West Long Branch,NJ,"8,339"
Sandpoint ,ID,"8,337"
Nevada ,MO,"8,327"
Ludington ,MI,"8,324"
Menominee ,MI,"8,324"
Corbin ,KY,"8,324"
Mount Rainier ,MD,"8,322"
Bryan ,OH,"8,314"
Indian Harbour Beach ,FL,"8,311"
Clay ,AL,"8,308"
Tuscumbia ,AL,"8,308"
Perryton ,TX,"8,304"
Eagle Point ,OR,"8,302"
Brooksville ,FL,"8,292"
Mentor-on-the-Lake ,OH,"8,288"
Columbia City ,IN,"8,283"
Wytheville,VA,"8,282"
Whitefish ,MT,"8,281"
Brazil ,IN,"8,272"
Riverside,IL,"8,272"
Baxter ,MN,"8,271"
New Richmond ,WI,"8,259"
Poteau ,OK,"8,258"
Rice Lake ,WI,"8,257"
Live Oak ,CA,"8,245"
Oak Grove ,MN,"8,245"
Plymouth ,WI,"8,241"
Chatham,NJ,"8,212"
Palmer ,AK,"8,201"
Fort Valley ,GA,"8,200"
Dardenne Prairie ,MO,"8,197"
La Follette ,TN,"8,194"
Ladue ,MO,"8,193"
Harrodsburg ,KY,"8,192"
West Frankfort ,IL,"8,190"
Sunset Hills ,MO,"8,190"
Ville Platte ,LA,"8,190"
Belgrade ,MT,"8,185"
Murphysboro ,IL,"8,184"
Oak Island,NC,"8,180"
New Albany ,MS,"8,178"
Knightdale,NC,"8,174"
Perryville ,MO,"8,172"
University Park,IL,"8,171"
Olmsted Falls ,OH,"8,168"
Monroe,NY,"8,168"
Snoqualmie ,WA,"8,161"
Jefferson City ,TN,"8,156"
Greenville ,MI,"8,154"
Cloverdale ,CA,"8,153"
Poulsbo ,WA,"8,149"
Spotswood,NJ,"8,145"
Detroit Lakes ,MN,"8,141"
Oakdale ,LA,"8,140"
St. Marys ,OH,"8,138"
Center Line ,MI,"8,135"
Spring Lake,NC,"8,133"
Frederick,CO,"8,127"
Riverdale ,UT,"8,126"
Danville,IN,"8,124"
Little Falls ,MN,"8,121"
Ashland ,WI,"8,118"
Butler,NJ,"8,118"
Firestone,CO,"8,117"
Fife ,WA,"8,114"
Doylestown,PA,"8,113"
Alliance ,NE,"8,109"
Miles City ,MT,"8,102"
Long Grove,IL,"8,101"
Mason ,MI,"8,099"
Newton,NJ,"8,096"
Richland Hills ,TX,"8,094"
Fairview,TX,"8,093"
Lakeland ,TN,"8,093"
Caribou ,ME,"8,093"
Winnemucca ,NV,"8,085"
Wagoner ,OK,"8,081"
Smithville ,MO,"8,079"
Trophy Club,TX,"8,069"
Hawthorn Woods,IL,"8,067"
Lincoln City ,OR,"8,066"
Harwood Heights,IL,"8,058"
Kenton ,OH,"8,052"
Bay St. Louis ,MS,"8,052"
Breaux Bridge ,LA,"8,047"
Bay Minette ,AL,"8,043"
Gettysburg,PA,"8,040"
Price ,UT,"8,039"
Union ,SC,"8,039"
Seneca ,SC,"8,038"
Scotia,NY,"8,033"
Castle Shannon,PA,"8,028"
Mahtomedi ,MN,"8,025"
Monessen ,PA,"8,024"
Bluffdale ,UT,"8,016"
Ilion,NY,"8,015"
Port Jefferson,NY,"8,012"
Lenoir City ,TN,"8,010"
Abingdon,VA,"8,009"
Eaton ,OH,"8,005"
White Oak,PA,"8,003"
Franklin ,KY,"7,997"
Holly Springs ,MS,"7,994"
Briarcliff Manor,NY,"7,986"
Calumet Park,IL,"7,980"
Park City ,UT,"7,980"
Bellevue,PA,"7,980"
Philadelphia ,MS,"7,977"
West Dundee,IL,"7,975"
Lampasas ,TX,"7,975"
York ,SC,"7,967"
Ellwood City,PA,"7,966"
London ,KY,"7,962"
Lincolnshire,IL,"7,960"
Cleveland ,TX,"7,960"
Mapleton ,UT,"7,954"
Lamar ,CO,"7,953"
Port Orchard ,WA,"7,953"
Collegedale ,TN,"7,947"
Croton-on-Hudson,NY,"7,943"
Fort Scott ,KS,"7,941"
Downingtown,PA,"7,937"
Milan ,TN,"7,934"
Elsmere ,KY,"7,932"
Bridgeport ,WV,"7,928"
D'Iberville ,MS,"7,928"
Arab ,AL,"7,924"
Berlin,NJ,"7,922"
Carnegie,PA,"7,920"
Hastings-on-Hudson,NY,"7,919"
Antigo ,WI,"7,917"
Bogota,NJ,"7,917"
Osceola ,AR,"7,914"
Jefferson ,GA,"7,911"
Rensselaer ,NY,"7,907"
Decorah ,IA,"7,906"
Rincon,GA,"7,905"
Unionville,NC,"7,899"
Sheboygan Falls ,WI,"7,895"
Angola ,IN,"7,894"
Brookhaven,PA,"7,886"
Northfield ,NJ,"7,885"
South Boston,VA,"7,884"
Hailey ,ID,"7,883"
Batesville ,MS,"7,880"
North Bay Village ,FL,"7,878"
Black Mountain,NC,"7,877"
Chestnut Ridge,NY,"7,871"
Ivins ,UT,"7,870"
Fairview ,TN,"7,870"
York ,NE,"7,870"
Vinton,VA,"7,868"
Winchester ,TN,"7,862"
Rolling Hills Estates ,CA,"7,860"
Lexington ,TN,"7,860"
Crescent City ,CA,"7,852"
Pulaski ,TN,"7,847"
Monona ,WI,"7,837"
Clarkston ,GA,"7,836"
Chester ,IL,"7,835"
Clairton ,PA,"7,832"
Helotes ,TX,"7,831"
Bellevue ,OH,"7,831"
Versailles ,KY,"7,828"
Jefferson ,WI,"7,822"
Hartsville,TN,"7,822"
Clear Lake ,IA,"7,820"
Flushing ,MI,"7,815"
East Grand Forks ,MN,"7,812"
Lake Dallas ,TX,"7,811"
Rio Vista ,CA,"7,804"
Pecos ,TX,"7,804"
Heath ,TX,"7,793"
Crookston ,MN,"7,790"
Blair ,NE,"7,789"
Corrales,NM,"7,787"
Park City ,KS,"7,787"
Oradell,NJ,"7,780"
South Amboy ,NJ,"7,777"
Ojai ,CA,"7,775"
Silvis ,IL,"7,770"
McFarland,WI,"7,767"
Broussard ,LA,"7,767"
Sanger ,TX,"7,766"
Iron Mountain ,MI,"7,763"
Hillsdale ,MI,"7,762"
Montpelier ,VT,"7,760"
Fountain Inn ,SC,"7,760"
Pleasant Hills,PA,"7,751"
Bernardsville,NJ,"7,750"
Kenai ,AK,"7,742"
Wellington ,KS,"7,735"
Orono ,MN,"7,732"
Villa Hills ,KY,"7,727"
Whitehouse ,TX,"7,724"
Webster City ,IA,"7,720"
Wetumpka ,AL,"7,719"
Frostburg ,MD,"7,719"
Grove City,PA,"7,715"
Old Town ,ME,"7,709"
Morehead ,KY,"7,707"
Geneseo,NY,"7,702"
Summerfield,NC,"7,693"
Cambridge ,MN,"7,692"
Hubbard ,OH,"7,688"
Franklin ,LA,"7,680"
Gering ,NE,"7,679"
Northport,NY,"7,676"
Inverness,IL,"7,673"
Grand Ledge ,MI,"7,669"
Swainsboro ,GA,"7,667"
Dunbar ,WV,"7,664"
Pearsall ,TX,"7,663"
Dexter ,MO,"7,661"
Tallulah ,LA,"7,658"
Flatwoods ,KY,"7,655"
Branson ,MO,"7,651"
Stone Mountain ,GA,"7,650"
Rhinelander ,WI,"7,649"
DuBois ,PA,"7,648"
Groveland ,FL,"7,647"
Floresville ,TX,"7,639"
Payette ,ID,"7,637"
Hyrum ,UT,"7,636"
Ripley ,TN,"7,636"
Broadview,IL,"7,625"
Wilson,PA,"7,625"
Fort Lupton ,CO,"7,620"
Kenilworth,NJ,"7,619"
Huron ,CA,"7,606"
Calipatria ,CA,"7,594"
Creston ,IA,"7,594"
Haddon Heights,NJ,"7,589"
Wahpeton ,ND,"7,585"
Hales Corners,WI,"7,574"
Hillview ,KY,"7,572"
Bladensburg,MD,"7,568"
Montvale,NJ,"7,566"
Fort Mitchell ,KY,"7,562"
Navasota ,TX,"7,558"
Clayton,NJ,"7,553"
Grand Blanc ,MI,"7,551"
Pittston ,PA,"7,547"
